year,quarter,category_code,category_name,vendor,stuks,opp_ha
2015,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2015,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2015,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2016,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2016,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2016,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2016,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2017,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2017,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2017,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2017,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2018,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2018,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2018,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2018,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2019,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2019,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2019,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2019,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2020,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2020,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2020,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2020,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2021,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2021,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2021,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2021,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2022,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2022,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2022,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2022,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2023,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2023,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2023,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2023,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2024,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2024,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2024,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2024,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2025,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2025,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2025,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2025,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2026,Q1,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2026,Q2,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2026,Q3,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2026,Q4,217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,0,2.9
2016,Q4,200,200 - PAPRIKA GROEN,P1507 - RENECO,29330,
2017,Q4,200,200 - PAPRIKA GROEN,P1507 - RENECO,10670,
2016,Q2,201,201 - PAPRIKA ROOD,P1507 - RENECO,130200,
2016,Q3,201,201 - PAPRIKA ROOD,P1507 - RENECO,134395,
2016,Q4,201,201 - PAPRIKA ROOD,P1507 - RENECO,33740,
2017,Q2,201,201 - PAPRIKA ROOD,P1507 - RENECO,88190,
2017,Q3,201,201 - PAPRIKA ROOD,P1507 - RENECO,123950,
2017,Q4,201,201 - PAPRIKA ROOD,P1507 - RENECO,35295,
2018,Q2,201,201 - PAPRIKA ROOD,P1507 - RENECO,77125,
2018,Q3,201,201 - PAPRIKA ROOD,P1507 - RENECO,64675,
2016,Q1,202,202 - PAPRIKA GEEL,P1507 - RENECO,14465,
2016,Q2,202,202 - PAPRIKA GEEL,P1507 - RENECO,95670,
2016,Q3,202,202 - PAPRIKA GEEL,P1507 - RENECO,95135,
2016,Q4,202,202 - PAPRIKA GEEL,P1507 - RENECO,44475,
2017,Q1,202,202 - PAPRIKA GEEL,P1507 - RENECO,4480,
2017,Q2,202,202 - PAPRIKA GEEL,P1507 - RENECO,79300,
2017,Q3,202,202 - PAPRIKA GEEL,P1507 - RENECO,92810,
2017,Q4,202,202 - PAPRIKA GEEL,P1507 - RENECO,37845,
2018,Q2,202,202 - PAPRIKA GEEL,P1507 - RENECO,112450,
2018,Q3,202,202 - PAPRIKA GEEL,P1507 - RENECO,115685,
2018,Q4,202,202 - PAPRIKA GEEL,P1507 - RENECO,8460,
2017,Q3,219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,57624,
2017,Q4,219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,14430,
2018,Q2,219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,2217,
2018,Q3,219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,19972,
2018,Q4,219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,3270,
2013,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q1,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q2,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q3,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q4,198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,16550,12.0
2016,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,245527,12.0
2016,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,245929,12.0
2016,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,63655,12.0
2017,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,40050,12.0
2017,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,245105,12.0
2017,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,243745,12.0
2017,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,70315,12.0
2018,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,33980,12.0
2018,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,266150,12.0
2018,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,198795,12.0
2018,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,12040,12.0
2019,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,48695,12.0
2019,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,322340,12.0
2019,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,273190,12.0
2019,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,23180,12.0
2020,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,33655,12.0
2020,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,369290,12.0
2020,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,251222,12.0
2020,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,40214,12.0
2021,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,53669,12.0
2021,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,293342,12.0
2021,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,294084,12.0
2021,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,53923,12.0
2022,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,44799,12.0
2022,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,342961,12.0
2022,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,282774,12.0
2022,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,15776,12.0
2023,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,30440,12.0
2023,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,298726,12.0
2023,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,265709,12.0
2023,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,15699,12.0
2024,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,15640,12.0
2024,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,272247,12.0
2024,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,270320,12.0
2024,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,22766,12.0
2025,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,21754,12.0
2025,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,296366,12.0
2025,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,246458,12.0
2025,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q1,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,17376,12.0
2026,Q2,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q3,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q4,200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,11350,12.0
2016,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,13325,12.0
2016,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,8810,12.0
2017,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,15695,12.0
2017,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,34485,12.0
2017,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,3530,12.0
2018,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,12280,12.0
2018,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,36280,12.0
2018,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,4015,12.0
2019,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,6075,12.0
2019,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,25120,12.0
2019,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,9680,12.0
2020,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,4000,12.0
2020,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,7985,12.0
2020,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,2225,12.0
2021,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,2061,12.0
2021,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,7627,12.0
2021,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,2590,12.0
2022,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,753,12.0
2022,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,16864,12.0
2022,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,1515,12.0
2023,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,1810,12.0
2023,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,12405,12.0
2023,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,3985,12.0
2024,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,2268,12.0
2024,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,5121,12.0
2024,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,1145,12.0
2025,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,6098,12.0
2025,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,12850,12.0
2025,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q1,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q2,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q3,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q4,201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2014,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2015,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2016,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,2030,12.0
2016,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,2125,12.0
2016,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,755,12.0
2017,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2017,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2018,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2019,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2020,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2021,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2022,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,5,12.0
2022,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,10,12.0
2022,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2023,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,15,12.0
2023,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,30,12.0
2023,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2024,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,80,12.0
2024,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,90,12.0
2024,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,20,12.0
2025,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2025,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,290,12.0
2025,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,130,12.0
2025,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q1,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q2,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q3,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2026,Q4,202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q1,203,203 - PAPRIKA ORANJE,P1771 - LENTSCHE HEYDE,0,12.0
2013,Q2,203,203 - PAPRIKA ORANJE,P1771 - LENTSCHE HEYDE,0,12.0
