year,quarter,period,category_code,category_name,vendor,opp_ha,q_num,is_peak_season,vendor_enc,category_name_enc,stuks_lag1,stuks_lag2,stuks_lag4,yield_ha_lag1,yield_ha_lag2,yield_ha_lag4,stuks_roll4_mean,stuks_roll4_std,temp_mean_c,temp_max_c,precip_mm,sun_hours,gdd,frost_days,temp_mean_c_lag1,precip_mm_lag1,gdd_lag1,sun_hours_lag1,stuks,cat_total_stuks
2023,Q1,40,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,1,0,12,1,91120.0,7730.0,0.0,2111.1945209034207,179.09935959815016,0.0,25000.0,44211.34771375634,6.117777777777778,9.011111111111113,213.5,387.31464444444447,25.6,23.0,9.110869565217392,214.5,161.4,449.3421111111112,0,102598
2023,Q2,41,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,2,1,12,1,0.0,91120.0,1150.0,0.0,2111.1945209034207,26.644794765572144,25000.0,44211.34771375634,14.11978021978022,18.647252747252747,194.2,973.9577527777776,421.7,2.0,6.117777777777778,213.5,25.6,387.31464444444447,164079,879451
2023,Q3,42,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,3,1,12,1,164079.0,0.0,7730.0,3801.6098089915754,0.0,179.09935959815016,65732.25,77463.13269495798,18.503260869565217,22.72391304347826,231.8,952.8420722222222,782.3,0.0,14.11978021978022,194.2,421.7,973.9577527777776,147097,799358
2023,Q4,43,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,4,0,12,1,147097.0,164079.0,91120.0,3408.1472831577094,3801.6098089915754,2111.1945209034207,100574.0,73940.92720093072,9.534782608695652,12.15108695652174,346.6,393.3764638888889,136.3,6.0,18.503260869565217,231.8,782.3,952.8420722222222,61859,678911
2024,Q1,44,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,1,0,12,1,61859.0,147097.0,0.0,1433.235095133502,3408.1472831577094,0.0,93258.75,76588.08376579655,6.927472527472527,9.935164835164835,259.1,423.8726277777778,22.4,13.0,9.534782608695652,346.6,136.3,393.3764638888889,0,57865
2024,Q2,45,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,2,1,12,1,0.0,61859.0,164079.0,0.0,1433.235095133502,3801.6098089915754,93258.75,76588.08376579655,13.861538461538462,17.84285714285714,335.8,872.5938861111111,388.3,1.0,6.927472527472527,259.1,22.4,423.8726277777778,210,691956
2024,Q3,46,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,3,1,12,1,210.0,0.0,147097.0,4.8655712180610005,0.0,3408.1472831577094,52291.5,69585.68698853714,18.019565217391303,22.180434782608696,254.5,906.9847583333332,738.2,0.0,13.861538461538462,335.8,388.3,872.5938861111111,510,737779
2024,Q4,47,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,4,0,12,1,510.0,210.0,61859.0,11.81638724386243,4.8655712180610005,1433.235095133502,15644.75,30810.2108115151,8.678260869565218,11.553260869565218,215.6,351.89023055555555,97.2,5.0,18.019565217391303,254.5,738.2,906.9847583333332,56201,719277
2025,Q1,48,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,1,0,12,1,56201.0,510.0,0.0,1302.142704886887,11.81638724386243,0.0,14230.25,27981.28267699681,5.016666666666667,8.732222222222221,179.6,525.2523,19.2,35.0,8.678260869565218,215.6,97.2,351.89023055555555,19390,73568
2025,Q2,49,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,2,1,12,1,19390.0,56201.0,210.0,449.254409134299,1302.142704886887,4.8655712180610005,19077.75,26324.80782297695,15.51208791208791,20.54945054945055,100.0,1020.7627861111112,507.3,0.0,5.016666666666667,179.6,19.2,525.2523,194155,903808
2025,Q3,50,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,3,1,12,1,194155.0,19390.0,510.0,4498.452284964921,449.254409134299,11.81638724386243,67564.0,87504.9946041177,18.41086956521739,23.028260869565216,131.4,1001.1181138888888,773.8,0.0,15.51208791208791,100.0,507.3,1020.7627861111112,191205,836196
2025,Q4,51,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,4,0,12,1,191205.0,194155.0,56201.0,4430.102594044541,4498.452284964921,1302.142704886887,115237.75,90684.58974333329,8.967391304347826,11.55108695652174,168.6,364.03242222222224,118.0,10.0,18.41086956521739,131.4,773.8,1001.1181138888888,94330,685348
2026,Q1,52,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,1,0,12,1,94330.0,191205.0,19390.0,2185.568252379496,4430.102594044541,449.254409134299,124770.0,84181.20425605708,,,,,,,8.967391304347826,168.6,118.0,364.03242222222224,20115,64246
2026,Q2,53,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,2,1,12,1,20115.0,94330.0,194155.0,466.0522145299858,2185.568252379496,4498.452284964921,124951.25,83878.91802821097,,,,,,,,,,,0,0
2026,Q3,54,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,3,1,12,1,0.0,20115.0,191205.0,0.0,466.0522145299858,4430.102594044541,76412.5,86615.30566245208,,,,,,,,,,,0,0
2026,Q4,55,200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,4,0,12,1,0.0,0.0,94330.0,0.0,0.0,2185.568252379496,28611.25,44826.88039837262,,,,,,,,,,,0,0
2013,Q1,0,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,,,,,,,,,2.082222222222222,4.99,141.9,432.17273611111113,2.0,51.0,,,,,0,0
2013,Q2,1,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,0.0,,,0.0,,,,,11.928571428571429,16.045054945054943,175.9,837.70635,263.2,6.0,2.082222222222222,141.9,2.0,432.17273611111113,0,0
2013,Q3,2,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,0.0,0.0,,0.0,0.0,,0.0,0.0,18.15869565217391,22.30760869565217,133.6,947.5061305555556,750.6,0.0,11.928571428571429,175.9,263.2,837.70635,0,0
2013,Q4,3,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,0.0,0.0,,0.0,0.0,,0.0,0.0,8.493478260869566,11.160869565217393,254.0,434.0985166666667,110.4,4.0,18.15869565217391,133.6,750.6,947.5061305555556,0,0
2014,Q1,4,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.014444444444444,10.502222222222224,149.9,546.1595611111111,16.699999999999996,6.0,8.493478260869566,254.0,110.4,434.0985166666667,0,0
2014,Q2,5,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143956043956043,18.35934065934066,191.0,1015.43105,385.0,0.0,7.014444444444444,149.9,16.699999999999996,546.1595611111111,0,0
2014,Q3,6,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33913043478261,21.12391304347826,280.6,898.2351861111111,675.2,0.0,14.143956043956043,191.0,385.0,1015.43105,0,0
2014,Q4,7,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083695652173914,11.730434782608697,202.0,457.27839166666666,135.6,6.0,17.33913043478261,280.6,675.2,898.2351861111111,0,0
2015,Q1,8,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455555555555556,7.752222222222223,193.0,534.4068777777778,0.5,30.0,9.083695652173914,202.0,135.6,457.27839166666666,0,0
2015,Q2,9,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.952747252747251,17.54175824175824,139.2,1010.4236083333332,311.0,3.0,4.455555555555556,193.0,0.5,534.4068777777778,0,0
2015,Q3,10,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60326086956522,21.789130434782606,211.5,898.4389194444444,699.5,0.0,12.952747252747251,139.2,311.0,1010.4236083333332,0,0
2015,Q4,11,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.092391304347826,12.759782608695652,149.5,423.41936111111113,122.8,1.0,17.60326086956522,211.5,699.5,898.4389194444444,0,0
2016,Q1,12,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09010989010989,8.123076923076924,254.2,484.5166638888889,2.900000000000002,28.0,10.092391304347826,149.5,122.8,423.41936111111113,63860,146930
2016,Q2,13,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,63860.0,0.0,0.0,1479.5970380255974,0.0,0.0,15965.0,31930.0,13.463736263736264,17.560439560439562,257.7,937.8138944444444,367.4,0.0,5.09010989010989,254.2,2.900000000000002,484.5166638888889,386395,3540660
2016,Q3,14,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,386395.0,63860.0,0.0,8952.535194298476,1479.5970380255974,0.0,112563.75,185019.64253266912,18.68695652173913,22.907608695652176,132.2,992.6607055555556,799.2,0.0,13.463736263736264,257.7,367.4,937.8138944444444,412010,3633740
2016,Q4,15,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,412010.0,386395.0,0.0,9546.019035968155,8952.535194298476,0.0,215566.25,213897.32986392482,7.35,10.197826086956525,130.4,477.56509166666666,47.6,12.0,18.68695652173913,132.2,799.2,992.6607055555556,98715,1066560
2017,Q1,16,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,98715.0,412010.0,63860.0,2287.16601328996,9546.019035968155,1479.5970380255974,240245.0,184395.81236206714,5.394444444444445,8.742222222222221,168.4,487.94728888888886,19.300000000000004,27.0,7.35,130.4,47.6,477.56509166666666,57760,362510
2017,Q2,17,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,57760.0,98715.0,386395.0,1338.2637788343018,2287.16601328996,8952.535194298476,238720.0,186355.6200297342,14.43846153846154,18.963736263736266,123.5,941.1821083333332,454.4,1.0,5.394444444444445,168.4,19.300000000000004,487.94728888888886,386065,5026970
2017,Q3,18,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,386065.0,57760.0,412010.0,8944.889296670095,1338.2637788343018,9546.019035968155,238637.5,186268.50469595406,17.104347826086954,21.093478260869563,213.7,866.7688805555556,653.6,0.0,14.43846153846154,123.5,454.4,941.1821083333332,385350,5052524
2017,Q4,19,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,385350.0,386065.0,98715.0,8928.323185141935,8944.889296670095,2287.16601328996,231972.5,178303.7787270178,8.555434782608696,11.066304347826089,196.8,388.1983611111111,128.0,7.0,17.104347826086954,213.7,653.6,866.7688805555556,9490,1382547
2018,Q1,20,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,9490.0,385350.0,57760.0,219.87748028285185,8928.323185141935,1338.2637788343018,209666.25,204228.09051707358,4.09,7.369999999999999,205.4,467.1254166666666,5.6,30.0,8.555434782608696,196.8,128.0,388.1983611111111,52915,365355
2018,Q2,21,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,52915.0,9490.0,386065.0,1226.0081000176087,219.87748028285185,8944.889296670095,208455.0,205440.1096426888,15.442857142857145,20.194505494505496,111.5,940.2969333333332,506.0,0.0,4.09,205.4,5.6,467.1254166666666,389073,5075962
2018,Q3,22,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,389073.0,52915.0,385350.0,9014.58281202213,1226.0081000176087,8928.323185141935,209207.0,206310.6102926685,19.065217391304348,23.90652173913044,134.7,1023.2681361111112,834.8,0.0,15.442857142857145,111.5,506.0,940.2969333333332,425540,5626670
2018,Q4,23,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,425540.0,389073.0,9490.0,9859.5008387318,9014.58281202213,219.87748028285185,219254.5,218374.30035987904,8.785869565217391,11.968478260869563,174.4,481.56843888888886,126.4,8.0,19.065217391304348,134.7,834.8,1023.2681361111112,129900,1335533
2019,Q1,24,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,129900.0,425540.0,52915.0,3009.703339172019,9859.5008387318,1226.0081000176087,249357.0,185670.35695734163,5.914444444444444,9.307777777777778,186.6,482.29725,4.1,15.0,8.785869565217391,174.4,126.4,481.56843888888886,48165,256341
2019,Q2,25,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,48165.0,129900.0,389073.0,1115.9535129424194,3009.703339172019,9014.58281202213,248169.5,187353.1115594294,13.663736263736263,18.392307692307693,177.8,971.6094138888888,384.3,2.0,5.914444444444444,186.6,4.1,482.29725,390840,4814825
2019,Q3,26,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,390840.0,48165.0,425540.0,9055.523118414101,1115.9535129424194,9859.5008387318,248611.25,187797.6392456785,18.143478260869564,22.65217391304348,159.7,972.6194694444443,749.2,0.0,13.663736263736263,177.8,384.3,971.6094138888888,434965,5231997
2019,Q4,27,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,434965.0,390840.0,129900.0,10077.872308875729,9055.523118414101,3009.703339172019,250967.5,190792.7233282234,8.397826086956522,11.056521739130435,270.9,397.83138333333335,104.6,10.0,18.143478260869564,159.7,749.2,972.6194694444443,41695,1434543
2020,Q1,28,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,41695.0,434965.0,48165.0,966.0475806526352,10077.872308875729,1115.9535129424194,228916.25,213227.73351415462,6.717582417582417,9.673626373626371,245.7,493.29628055555554,11.4,10.0,8.397826086956522,270.9,104.6,397.83138333333335,35310,372620
2020,Q2,29,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,35310.0,41695.0,390840.0,818.1110462368282,966.0475806526352,9055.523118414101,225702.5,216924.91168220708,14.526373626373628,19.63956043956044,125.0,1074.6567472222223,437.4,2.0,6.717582417582417,245.7,11.4,493.29628055555554,571641,5590816
2020,Q3,30,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,571641.0,35310.0,434965.0,13244.571412683848,818.1110462368282,10077.872308875729,270902.75,274104.63537412736,18.40543478260869,22.916304347826088,195.6,975.8155722222224,773.3000000000001,0.0,14.526373626373628,125.0,437.4,1074.6567472222223,557865,5798335
2020,Q4,31,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,557865.0,571641.0,41695.0,12925.389940779047,13244.571412683848,966.0475806526352,301627.75,303894.09446425573,8.907608695652174,11.52608695652174,198.5,420.0804972222222,94.2,7.0,18.40543478260869,195.6,773.3000000000001,975.8155722222224,185495,1254707
2021,Q1,32,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,185495.0,557865.0,35310.0,4297.805395686787,12925.389940779047,818.1110462368282,337577.75,269448.22202094784,4.956666666666667,8.266666666666667,205.6,507.29159444444446,26.4,21.0,8.907608695652174,198.5,94.2,420.0804972222222,57761,416564
2021,Q2,33,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,57761.0,185495.0,571641.0,1338.2869482210544,4297.805395686787,13244.571412683848,343190.5,261159.3651974467,12.305494505494504,16.658241758241758,220.8,955.7855777777778,322.7,6.0,4.956666666666667,205.6,26.4,507.29159444444446,642537,5797313
2021,Q3,34,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,642537.0,57761.0,557865.0,14887.188255901241,1338.2869482210544,12925.389940779047,360914.5,283298.88663094555,17.16086956521739,21.065217391304348,259.6,910.1869555555556,658.8,0.0,12.305494505494504,220.8,322.7,955.7855777777778,531539,5456731
2021,Q4,35,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,531539.0,642537.0,185495.0,12315.432665128219,14887.188255901241,4297.805395686787,354333.0,277443.527875494,7.992391304347826,10.793478260869565,213.9,359.4924833333333,71.8,6.0,17.16086956521739,259.6,658.8,910.1869555555556,28186,763545
2022,Q1,36,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,28186.0,531539.0,57761.0,653.0523350107969,12315.432665128219,1338.2869482210544,315005.75,317597.1234518925,6.164444444444444,9.918888888888889,128.8,542.2246194444444,12.7,20.0,7.992391304347826,213.9,71.8,359.4924833333333,43850,431043
2022,Q2,37,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,43850.0,28186.0,642537.0,1015.9776091046422,653.0523350107969,14887.188255901241,311528.0,321406.2843453231,14.27032967032967,19.0010989010989,161.8,971.8454361111112,428.8,1.0,6.164444444444444,128.8,12.7,542.2246194444444,413570,5634350
2022,Q3,38,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,413570.0,43850.0,531539.0,9582.163279302324,1015.9776091046422,12315.432665128219,254286.25,256674.33241415085,18.61521739130435,23.38913043478261,147.1,997.4200027777778,794.3,0.0,14.27032967032967,161.8,428.8,971.8454361111112,435073,5687385
2022,Q4,39,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,435073.0,413570.0,28186.0,10080.374602645017,9582.163279302324,653.0523350107969,230169.75,224450.05239826374,9.110869565217392,11.957608695652173,214.5,449.3421111111112,161.4,11.0,18.61521739130435,147.1,794.3,997.4200027777778,63525,1281871
2023,Q1,40,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,63525.0,435073.0,43850.0,1471.8352934634524,10080.374602645017,1015.9776091046422,239004.5,214316.2027418055,6.117777777777778,9.011111111111113,213.5,387.31464444444447,25.6,23.0,9.110869565217392,214.5,161.4,449.3421111111112,0,318282
2023,Q2,41,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,0.0,63525.0,413570.0,0.0,1471.8352934634524,9582.163279302324,228042.0,228291.82406005406,14.11978021978022,18.647252747252747,194.2,973.9577527777776,421.7,2.0,6.117777777777778,213.5,25.6,387.31464444444447,241110,4793977
2023,Q3,42,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,241110.0,0.0,435073.0,5586.370839936608,0.0,10080.374602645017,184927.0,195504.4686087763,18.503260869565217,22.72391304347826,231.8,952.8420722222222,782.3,0.0,14.11978021978022,194.2,421.7,973.9577527777776,251245,5312911
2023,Q4,43,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,251245.0,241110.0,63525.0,5821.192574674933,5586.370839936608,1471.8352934634524,138970.0,126547.57228015087,9.534782608695652,12.15108695652174,346.6,393.3764638888889,136.3,6.0,18.503260869565217,231.8,782.3,952.8420722222222,90380,1404737
2024,Q1,44,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,90380.0,251245.0,0.0,2094.049174706444,5821.192574674933,0.0,145683.75,121835.41694809715,6.927472527472527,9.935164835164835,259.1,423.8726277777778,22.4,13.0,9.534782608695652,346.6,136.3,393.3764638888889,15955,297286
2024,Q2,45,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,2,1,12,2,15955.0,90380.0,241110.0,369.66756563887265,2094.049174706444,5586.370839936608,149672.5,115576.46750816828,13.861538461538462,17.84285714285714,335.8,872.5938861111111,388.3,1.0,6.927472527472527,259.1,22.4,423.8726277777778,503615,5264988
2024,Q3,46,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,3,1,12,2,503615.0,15955.0,251245.0,11668.45070944662,369.66756563887265,5821.192574674933,215298.75,215840.23232378004,18.019565217391303,22.180434782608696,254.5,906.9847583333332,738.2,0.0,13.861538461538462,335.8,388.3,872.5938861111111,575230,5770959
2024,Q4,47,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,4,0,12,2,575230.0,503615.0,90380.0,13327.726341739186,11668.45070944662,2094.049174706444,296295.0,283888.3697570814,8.678260869565218,11.553260869565218,215.6,351.89023055555555,97.2,5.0,18.019565217391303,254.5,738.2,906.9847583333332,104755,1216107
2025,Q1,48,201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,1,0,12,2,104755.0,575230.0,15955.0,2427.1091092760958,13327.726341739186,369.66756563887265,299888.75,280483.3587866667,5.016666666666667,8.732222222222221,179.6,525.2523,19.2,35.0,8.678260869565218,215.6,97.2,351.89023055555555,6560,375049
